Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices
Georges Blanc,"Place du Marché, Vonnas, 01540, France","Vonnas, France",€€€€,Classic Cuisine,4.989383,46.219982,+33474509090,https://guide.michelin.com/en/auvergne-rhone-alpes/vonnas/restaurant/georges-blanc,https://www.georgesblanc.com/fr/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Amador,"Grinzinger Straße 86, Vienna, 1190, Austria","Vienna, Austria",€€€€,"Creative, Contemporary",16.3586534,48.2539745,+436609070500,https://guide.michelin.com/en/vienna/wien/restaurant/amador,https://www.restaurant-amador.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
King's Joy,"2 Wudaoying Hutong, Beijing, China Mainland","Beijing, China Mainland",¥¥¥,Vegetarian,116.410004,39.946681,+861084049191,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/king-s-joy,,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,China UnionPay,Credit card / Debit card accepted,Diners Club credit card,Garden or park,JCB,Maestro,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Valet parking,Visa credit card,Wheelchair access"
Xin Rong Ji (Xinyuan South Road),"1F, East Tower, Genesis Beijing, 8 Xinyuan South Road, Beijing, China Mainland","Beijing, China Mainland",¥¥¥¥,Taizhou,116.450148,39.94638,+861065015501,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/xin-rong-ji-xinyuan-south-road,,3 MICHELIN Stars,"Air conditioning,Car park,China UnionPay,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Taian Table,"101-102, Building No. 1, Garden Office, No.161, Lane 465, Zhenning Road, Shanghai, China Mainland","Shanghai, China Mainland",¥¥¥¥,Innovative,121.474049,31.221807,+8617301605350,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/taian-table,https://taian-table.cn/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,China UnionPay,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card"
Ultraviolet by Paul Pairet,"'somewhere in Shanghai' - meet at Mr & Mrs Bund restaurant - 6F, Bund 18, 18 Zhongshan Dong Yi Road, Shanghai, China Mainland","Shanghai, China Mainland",¥¥¥¥,Innovative,121.48509,31.240358,,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/ultraviolet-by-paul-pairet,https://uvbypp.cc/,3 MICHELIN Stars,"Air conditioning,American Express credit card,China UnionPay,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Quince,"470 Pacific Ave., San Francisco, 94133, USA","San Francisco, USA",$$$$,"Contemporary, Californian",-122.4032607,37.7975054,+14157758500,https://guide.michelin.com/en/california/san-francisco/restaurant/quince,http://www.quincerestaurant.com,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card,Wheelchair access"
Atelier Crenn,"3127 Fillmore St., San Francisco, 94123, USA","San Francisco, USA",$$$$,"Contemporary, French",-122.43586,37.79835,+14154400460,https://guide.michelin.com/en/california/san-francisco/restaurant/atelier-crenn,https://www.ateliercrenn.com/,3 MICHELIN Stars,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list,Wheelchair access"
Addison,"5200 Grand Del Mar Way, San Diego, 92130, USA","San Diego, USA",$$$$,"Contemporary, Californian",-117.1988908,32.9412972,+18583141900,https://guide.michelin.com/en/california/us-san-diego/restaurant/addison,https://www.addisondelmar.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access"
Benu,"22 Hawthorne St., San Francisco, 94105, USA","San Francisco, USA",$$$$,"Asian, Contemporary",-122.3990601,37.7853763,+14156854860,https://guide.michelin.com/en/california/san-francisco/restaurant/benu,https://www.benusf.com/,3 MICHELIN Stars,"Air conditioning,Credit card / Debit card accepted,Valet parking,Wheelchair access"
SingleThread,"131 North St., Healdsburg, 95448, USA","Healdsburg, USA",$$$$,"Contemporary, Californian",-122.8697229,38.6122599,+17077234646,https://guide.michelin.com/en/california/healdsburg/restaurant/singlethread,https://www.singlethreadfarms.com/,3 MICHELIN Stars,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list,Wheelchair access"
The French Laundry,"6640 Washington St., Yountville, 94599, USA","Yountville, USA",$$$$,"Contemporary, French",-122.36474,38.40443,+17079442380,https://guide.michelin.com/en/california/yountville/restaurant/the-french-laundry,https://www.thomaskeller.com/tfl,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access"
Lasarte,"Mallorca 259, Barcelona, 08008, Spain","Barcelona, Spain",€€€€,Creative,2.1622018,41.3936278,+34934453242,https://guide.michelin.com/en/catalunya/barcelona/restaurant/lasarte,https://www.restaurantlasarte.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
ABaC,"Avenida del Tibidabo 1, Barcelona, 08022, Spain","Barcelona, Spain",€€€€,Creative,2.1367664,41.4103822,+34933196600,https://guide.michelin.com/en/catalunya/barcelona/restaurant/abac,https://abacrestaurant.com/es,3 MICHELIN Stars,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Cocina Hermanos Torres,"Taquígraf Serra 20, Barcelona, 08029, Spain","Barcelona, Spain",€€€€,Creative,2.1400168,41.3865273,+34934100020,https://guide.michelin.com/en/catalunya/barcelona/restaurant/cocina-hermanos-torres,http://www.cocinahermanostorres.com,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Akelaŕe,"Paseo del Padre Orcolaga 56, Donostia / San Sebastián, 20008, Spain","Donostia / San Sebastián, Spain",€€€€,"Creative, Traditional Cuisine",-2.0731493,43.3027805,+34943311209,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/akelare,https://akelarre.net/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Atrio,"Plaza San Mateo 1, Cáceres, 10003, Spain","Cáceres, Spain",€€€€,Creative,-6.3713456,39.4730183,+34927242928,https://guide.michelin.com/en/extremadura/cceres/restaurant/atrio,https://restauranteatrio.com/,3 MICHELIN Stars,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access"
Quique Dacosta,"Rascassa 1, Dénia, 03700, Spain","Dénia, Spain",€€€€,Creative,0.0852209,38.8537884,+34965784179,https://guide.michelin.com/en/comunidad-valenciana/dnia/restaurant/quique-dacosta,https://www.quiquedacosta.es/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Aponiente,"Francisco Cossi Ochoa, El Puerto de Santa María, 11500, Spain","El Puerto de Santa María, Spain",€€€€,"Creative, Innovative",-6.2164435,36.6033273,+34606225859,https://guide.michelin.com/en/andalucia/el-puerto-de-santa-maria/restaurant/aponiente,https://www.aponiente.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
DiverXO,"Padre Damián 23, Madrid, 28036, Spain","Madrid, Spain",€€€€,Creative,-3.6856715,40.4582913,+34915700766,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/diverxo,https://diverxo.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Martín Berasategui,"Loidi 4, Lasarte - Oria, 20160, Spain","Lasarte - Oria, Spain",€€€€,Creative,-2.0152402,43.2664755,+34943366471,https://guide.michelin.com/en/pais-vasco/lasarte-oria/restaurant/martin-berasategui,http://www.martinberasategui.com/es/inicio,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card"
Azurmendi,"Legina Auzoa, Larrabetzu, 48195, Spain","Larrabetzu, Spain",€€€€,Creative,-2.81454,43.26065,+34944558359,https://guide.michelin.com/en/pais-vasco/larrabetzu/restaurant/azurmendi,http://www.azurmendi.restaurant,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
El Celler de Can Roca,"Can Sunyer 48, Girona, 17007, Spain","Girona, Spain",€€€€,Creative,2.807927,41.9932026,+34972222157,https://guide.michelin.com/en/catalunya/girona/restaurant/el-celler-de-can-roca,http://www.cellercanroca.com,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
Cenador de Amós,"Plaza del Sol, Villaverde de Pontones, 39793, Spain","Villaverde de Pontones, Spain",€€€€,Modern Cuisine,-3.6988243,43.4124884,+34942508243,https://guide.michelin.com/en/cantabria/villaverde-de-pontones/restaurant/cenador-de-amos,https://www.cenadordeamos.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Arzak,"Avenida Alcalde José Elosegi 273, Donostia / San Sebastián, 20015, Spain","Donostia / San Sebastián, Spain",€€€€,"Creative, Traditional Cuisine",-1.9490932,43.3214016,+34943278465,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/arzak,http://www.arzak.es,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
L'OSIER,"7-5-5 Ginza, Chuo-ku, Tokyo, 104-0061, Japan","Tokyo, Japan",¥¥¥¥,French,139.761203,35.669667,+81335716050,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-osier,https://losier.shiseido.co.jp/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Quintessence,"1F, Garden City Shinagawa Gotenyama, 6-7-29 Kitashinagawa, Shinagawa-ku, Tokyo, 141-0001, Japan","Tokyo, Japan",¥¥¥¥,French,139.732977,35.624038,+81362770090,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/quintessence-1193907,https://www.quintessence.jp/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access"
L'Effervescence,"2-26-4 Nishiazabu, Minato-ku, Tokyo, 106-0031, Japan","Tokyo, Japan",¥¥¥¥,French,139.719454,35.660299,+81357669500,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-effervescence,http://www.leffervescence.jp/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Azabu Kadowaki,"2-7-2 Azabujuban, Minato-ku, Tokyo, 106-0045, Japan","Tokyo, Japan",¥¥¥¥,Japanese,139.733551,35.655993,+81357722553,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/azabu-kadowaki,,3 MICHELIN Stars,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card"
Kohaku,"3-4 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan","Tokyo, Japan",¥¥¥¥,Japanese,139.741008,35.700701,+815031385225,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kohaku,http://kagurazaka-kohaku.jp/,3 MICHELIN Stars,"Air conditioning,Counter dining,Credit card / Debit card accepted,Particularly interesting wine list"
RyuGin,"7F, Tokyo Midtown Hibiya, 1-1-2 Yurakucho, Chiyoda-ku, Tokyo, 100-0006, Japan","Tokyo, Japan",¥¥¥¥,Japanese,139.759193,35.673583,+81366300007,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ryugin-1194232,https://www.nihonryori-ryugin.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Notable sake list,Particularly interesting wine list,Visa credit card"
Kagurazaka Ishikawa,"5-37 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan","Tokyo, Japan",¥¥¥¥,Japanese,139.739466,35.701212,+815031385225,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kagurazaka-ishikawa,http://www.kagurazaka-ishikawa.co.jp/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Particularly interesting wine list,Visa credit card"
Sushi Yoshitake,"9F, 7-8-13 Ginza, Chuo-ku, Tokyo, 104-0061, Japan","Tokyo, Japan",¥¥¥¥,Sushi,139.761942,35.668923,+81362537331,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-yoshitake,http://sushi-yoshitake.com/,3 MICHELIN Stars,"Air conditioning,American Express credit card,Counter dining,Credit card / Debit card accepted,Diners Club credit card,JCB,Mastercard credit card,Visa credit card"
